"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","AP-DataTransfer-Out-OBytes","","","$0.060 per GB - All data transfer out to Origin (Asia)","2016/09/01 0:00:00","2016/09/30 23:59:59","0.00387362","","USD","0.01","0","0","None","0.01"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW1-EBS:SnapshotUsage","","","$0.055 per GB-Month of snapshot data stored - US West (Northern California)","2016/09/01 0:00:00","2016/09/30 23:59:59","42.8164926","","USD","2.35","0","0.18","CT","2.53"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-USE1-AWS-Out-Bytes","","","$0.02 per GB - US West (Northern California) data transfer to US East (Northern Virginia)","2016/09/01 0:00:00","2016/09/30 23:59:59","0.00000135","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-BoxUsage:c3.xlarge","RunInstances","","USD 0.0 per Linux/UNIX (Amazon VPC), c3.xlarge instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","2066","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonSimpleDB","Amazon SimpleDB","Amazon Web Services, Inc.","APN1-BoxUsage","","","$0.00 per Compute-Hour consumed first 25 hours per month","2016/09/01 0:00:00","2016/09/30 23:59:59","8.71018828","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","APN1-NodeUsage:cache.r3.large","CreateCacheCluster:0002","","$0.273 per Enhanced High Memory Large Cache node-hour (or partial hour) running Redis","2016/09/01 0:00:00","2016/09/30 23:59:59","1440","","USD","393.12","0","31.45","CT","424.57"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","SA-Requests-Tier2-HTTPS","","","$0.0220 per 10,000 HTTPS Requests","2016/09/01 0:00:00","2016/09/30 23:59:59","19996","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-EBSOptimized:m4.large","Hourly","","$0.000 for 450 Mbps per m4.large instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","10639","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonSWF","Amazon Simple Workflow Service","Amazon Web Services, Inc.","APN1-InitiatedActions","","","$0 for first 10,000 tasks, signals, timers and markers (free tier)","2016/09/01 0:00:00","2016/09/30 23:59:59","10000","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-USW1-AWS-In-Bytes","","","$0.00 per GB - Asia Pacific (Tokyo) data transfer from US West (Northern California)","2016/09/01 0:00:00","2016/09/30 23:59:59","4.33057313","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonGlacier","Amazon Glacier","Amazon Web Services, Inc.","APN1-TimedStorage-ByteHrs","","","$0.0114 per GB / month  - Storage","2016/09/01 0:00:00","2016/09/30 23:59:59","0.0001251","","USD","0.01","0","0","None","0.01"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS2-CW:Requests","","","$0.01 per 1,000 requests","2016/09/01 0:00:00","2016/09/30 23:59:59","169798","","USD","1.7","0","0.14","CT","1.84"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-RDS:Multi-AZ-GP2-Storage","CreateDBInstance","","$0.276 per GB-month of provisioned GP2 storage for Multi-AZ deployments","2016/09/01 0:00:00","2016/09/30 23:59:59","3848.000004","","USD","1062.05","0","84.96","CT","1147.01"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","JP-Requests-Tier1","","","$0.0090 per 10,000 HTTP Requests","2016/09/01 0:00:00","2016/09/30 23:59:59","1892946272","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-RDS:StorageUsage","CreateDBInstance","","$0.12 per GB-month of provisioned storage","2016/09/01 0:00:00","2016/09/30 23:59:59","1258.847222","","USD","151.06","0","12.09","CT","163.15"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-Aurora:StorageIOUsage","CreateDBInstance","","$0.24 per 1 million I/O requests (Aurora)","2016/09/01 0:00:00","2016/09/30 23:59:59","35997778","","USD","8.64","0","0.69","CT","9.33"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-Multi-AZUsage:db.r3.4xlarge","CreateDBInstance:0002","","$4.54 per RDS db.r3.4xlarge Multi-AZ instance hour (or partial hour) running MySQL","2016/09/01 0:00:00","2016/09/30 23:59:59","720","","USD","3268.8","0","261.5","CT","3530.3"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","DeliveryAttempts-SMTP","","","First 1,000 Amazon SNS Email/Email-JSON Notifications per month are free","2016/09/01 0:00:00","2016/09/30 23:59:59","13","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-CW:MetricMonitorUsage","","","$0.50 per metric-month","2016/09/01 0:00:00","2016/09/30 23:59:59","924.0736087","","USD","462.04","0","36.96","CT","499"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","CA-DataTransfer-Out-Bytes","","","$0.024 per GB data transfer out (Canada)","2016/09/01 0:00:00","2016/09/30 23:59:59","25.1003188","","USD","0.6","0","0.05","CT","0.65"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-InstanceUsage:db.t2.micro","CreateDBInstance:0006","","$0.041 per RDS db.t2.micro instance hour (or partial hour) running Oracle SE1 (LI)","2016/09/01 0:00:00","2016/09/30 23:59:59","312","","USD","12.79","0","1.02","CT","13.81"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS1-CW:MetricMonitorUsage","","","$0.50 per metric-month","2016/09/01 0:00:00","2016/09/30 23:59:59","0.00555556","","USD","0.01","0","0","None","0.01"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW1-CW:Requests","","","$0.00 per request - first 1,000,000 requests","2016/09/01 0:00:00","2016/09/30 23:59:59","169767","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","JP-DataTransfer-Out-Bytes","","","$0.024 per GB data transfer out (Japan)","2016/09/01 0:00:00","2016/09/30 23:59:59","203288.0152","","USD","4878.91","0","390.32","CT","5269.23"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-Aurora:StorageUsage","CreateDBInstance","","$0.12 per GB-month of consumed storage (Aurora)","2016/09/01 0:00:00","2016/09/30 23:59:59","0.38359149","","USD","0.05","0","0","None","0.05"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-BoxUsage:m3.medium","RunInstances","","USD 0.0 per Linux/UNIX (Amazon VPC), m3.medium instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","7200","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","Requests-Tier2","","","$0.004 per 10,000 GET and all other requests","2016/09/01 0:00:00","2016/09/30 23:59:59","108437","","USD","0.04","0","0","None","0.04"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonVPC","Amazon Virtual Private Cloud","Amazon Web Services, Inc.","APN1-VPN-Usage-Hours:ipsec.1","CreateVpnConnection","","$0.048 per VPN Connection-Hour","2016/09/01 0:00:00","2016/09/30 23:59:59","720","","USD","34.56","0","2.76","CT","37.32"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSCodeCommit","AWS CodeCommit","Amazon Web Services, Inc.","User-Month","","","$1.00 per additional CodeCommit user","2016/09/01 0:00:00","2016/09/30 23:59:59","1","","USD","1","0","0.08","CT","1.08"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-EBSOptimized:m4.2xlarge","Hourly","","$0.000 for 1000 Mbps per m4.2xlarge instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","1440","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","APN1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002","","$0.026 per T2 Micro Cache node-hour (or partial hour) running Redis","2016/09/01 0:00:00","2016/09/30 23:59:59","2160","","USD","56.16","0","4.49","CT","60.65"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-BoxUsage:m3.medium","RunInstances","","USD 0.0 per Linux/UNIX (Amazon VPC), m3.medium instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","7200","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-CW:Requests","","","$0.00 per request - first 1,000,000 requests","2016/09/01 0:00:00","2016/09/30 23:59:59","660402","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-ElasticIP:IdleAddress","","","$0.005 per Elastic IP address not attached to a running instance per hour (prorated)","2016/09/01 0:00:00","2016/09/30 23:59:59","39556.2","","USD","197.78","0","15.84","CT","213.62"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSLambda","AWS Lambda","Amazon Web Services, Inc.","APN1-Request","","","AWS Lambda - Requests Free Tier - 1,000,000 Requests - Asia Pacific (Tokyo)","2016/09/01 0:00:00","2016/09/30 23:59:59","1000000","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","APN1-TimedStorage-ByteHrs","","","$0.285 per GB-Month of storage used beyond first 25 free GB-Months","2016/09/01 0:00:00","2016/09/30 23:59:59","1421.486793","","USD","405.12","0","32.41","CT","437.53"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-BoxUsage:c4.xlarge","RunInstances","","$0.265 per On Demand Linux c4.xlarge Instance Hour","2016/09/01 0:00:00","2016/09/30 23:59:59","2267","","USD","600.76","0","48.06","CT","648.82"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-USW1-AWS-Out-Bytes","","","$0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Northern California)","2016/09/01 0:00:00","2016/09/30 23:59:59","3.17410807","","USD","0.29","0","0.02","CT","0.31"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-BoxUsage:c3.2xlarge","RunInstances","","USD 0.0 per Linux/UNIX (Amazon VPC), c3.2xlarge instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","2160","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-EBSOptimized:c4.2xlarge","Hourly","","$0.00 for 1000 Mbps per c4.2xlarge instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","1440","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","APN1-Requests-Tier2","","","$0.0037 per 10,000 GET and all other requests","2016/09/01 0:00:00","2016/09/30 23:59:59","88850298","","USD","32.87","0","2.62","CT","35.49"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","ElasticMapReduce","Amazon Elastic MapReduce","Amazon Web Services, Inc.","APN1-BoxUsage:r3.2xlarge","","","$0.18 per hour for EMR r3.2xlarge","2016/09/01 0:00:00","2016/09/30 23:59:59","39","","USD","7.02","0","0.56","CT","7.58"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-CloudFront-Out-Bytes","","","$0.00 per GB data transfer out of Asia Pacific (Tokyo) to CloudFront","2016/09/01 0:00:00","2016/09/30 23:59:59","1334.980439","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-InstanceUsage:db.t2.micro","CreateDBInstance:0020","","$0.044 per RDS db.t2.micro instance hour (or partial hour) running Oracle SE2 (LI)","2016/09/01 0:00:00","2016/09/30 23:59:59","88","","USD","3.87","0","0.31","CT","4.18"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-Multi-AZUsage:db.t2.large","CreateDBInstance:0002","","$0.410 per RDS db.t2.large Multi-AZ instance hour (or partial hour) running MySQL","2016/09/01 0:00:00","2016/09/30 23:59:59","720","","USD","295.2","0","23.62","CT","318.82"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","APN1-TimedStorage-RRS-ByteHrs","","","$0.0264 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage","2016/09/01 0:00:00","2016/09/30 23:59:59","206.9849089","","USD","5.46","0","0.44","CT","5.9"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonRDS","Amazon RDS Service","Amazon Web Services, Inc.","APN1-InstanceUsage:db.m1.large","CreateDBInstance:0002","","$0.29 per RDS db.m1.large instance hour (or partial hour) running MySQL","2016/09/01 0:00:00","2016/09/30 23:59:59","720","","USD","208.8","0","16.7","CT","225.5"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","CA-Requests-Tier2-HTTPS","","","$0.0100 per 10,000 HTTPS Requests (Canada)","2016/09/01 0:00:00","2016/09/30 23:59:59","129275","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonS3","Amazon Simple Storage Service","Amazon Web Services, Inc.","USW2-Requests-Tier2","","","$0.004 per 10,000 GET and all other requests","2016/09/01 0:00:00","2016/09/30 23:59:59","5","","USD","0.01","0","0","None","0.01"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-DataTransfer-Regional-Bytes","","","$0.01 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","2016/09/01 0:00:00","2016/09/30 23:59:59","38701.95219","","USD","387.02","0","30.95","CT","417.97"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-DataTransfer-Out-Bytes","","","$0.120 per GB - first 10 TB / month data transfer out beyond the global free tier","2016/09/01 0:00:00","2016/09/30 23:59:59","5.90E-07","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonDynamoDB","Amazon DynamoDB","Amazon Web Services, Inc.","APN1-TimedStorage-ByteHrs","","","$0.00 per GB-Month of storage for first 25 free GB-Months","2016/09/01 0:00:00","2016/09/30 23:59:59","25","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSConfig","AWS Config","Amazon Web Services, Inc.","APN1-ActiveConfigRules","","","$2.00 per active Config Rule in Asia Pacific (Tokyo) region","2016/09/01 0:00:00","2016/09/30 23:59:59","1","","USD","2","0","0.16","CT","2.16"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonSWF","Amazon Simple Workflow Service","Amazon Web Services, Inc.","APN1-InitiatedWorkflows","","","$0 for first 1,000 workflow executions (free tier)","2016/09/01 0:00:00","2016/09/30 23:59:59","1000","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","AP-Requests-Tier2-HTTPS","","","$0.012 per 10,000 HTTPS Requests","2016/09/01 0:00:00","2016/09/30 23:59:59","2502353","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-EBSOptimized:c4.4xlarge","Hourly","","$0.00 for 2000 Mbps per c4.4xlarge instance-hour (or partial hour)","2016/09/01 0:00:00","2016/09/30 23:59:59","6511","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","APN1-NodeUsage:cache.m1.medium","CreateCacheCluster:0001","","$0.142 per  Medium Cache node-hour (or partial hour) running Memcached","2016/09/01 0:00:00","2016/09/30 23:59:59","4320","","USD","613.44","0","49.08","CT","662.52"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","SA-DataTransfer-Out-Bytes","","","$0.250 per GB - first 10 TB / month data transfer out","2016/09/01 0:00:00","2016/09/30 23:59:59","19.11845095","","USD","4.78","0","0.38","CT","5.16"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","USW1-Requests-Tier1","","","First 1,000,000 Amazon SNS API Requests per month are free","2016/09/01 0:00:00","2016/09/30 23:59:59","1","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-BoxUsage:c3.8xlarge","RunInstances","","$2.043 per On Demand Linux c3.8xlarge Instance Hour","2016/09/01 0:00:00","2016/09/30 23:59:59","6","","USD","12.26","0","0.98","CT","13.24"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","APN1-Requests-Tier1","","","$0.476 per 1,000,000 Amazon SQS Requests per month thereafter","2016/09/01 0:00:00","2016/09/30 23:59:59","107219307","","USD","51.04","0","4.08","CT","55.12"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","ElasticMapReduce","Amazon Elastic MapReduce","Amazon Web Services, Inc.","APN1-BoxUsage:r3.xlarge","","","$0.09 per hour for EMR r3.xlarge","2016/09/01 0:00:00","2016/09/30 23:59:59","195","","USD","17.55","0","1.4","CT","18.95"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-NatGateway-Hours","NatGateway","","$0.062 per NAT Gateway Hour","2016/09/01 0:00:00","2016/09/30 23:59:59","3475","","USD","215.45","0","17.23","CT","232.68"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APS1-AWS-Out-Bytes","","","$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore)","2016/09/01 0:00:00","2016/09/30 23:59:59","2.30E-07","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","SAE1-CW:Requests","","","$0.00 per request - first 1,000,000 requests","2016/09/01 0:00:00","2016/09/30 23:59:59","169831","","USD","0","0","0","None","0"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","JP-DataTransfer-Out-OBytes","","","$0.060 per GB - All data transfer out to Origin (Japan)","2016/09/01 0:00:00","2016/09/30 23:59:59","0.63003433","","USD","0.04","0","0","None","0.04"
"12345678","ZZZ191002ZZZ","","PayerLineItem","","2016/09/01 0:00:00","2016/09/30 23:59:59","2016/10/03 12:05:23","","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-DataTransfer-Out-Bytes","","","$0.120 per GB - greater than 150 TB / month data transfer out","2016/09/01 0:00:00","2016/09/30 23:59:59","67726.16141","","USD","8127.14","0","650.16554","CT","8777.30554"
